sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Puzzle,4.85,
Action,4.71,
Racing,4.7,
Action,4.61,
Sports,4.53,
Platform,4.5,
Role-Playing,4.47,
Adventure,4.38,
Shooter,4.36,
Platform,4.34,
Action,4.33,
Misc,4.32,
Shooter,4.31,
Shooter,4.29,
Sports,4.28,
Strategy,4.21,
Sports,4.18,
Action,4.17,
Racing,4.16,
Action,4.16,
Platform,4.12,
Sports,4.11,
Fighting,4.1,
Sports,4.06,
Misc,4.05,
Shooter,4.03,
Sports,4.01,
Platform,3.91,
Role-Playing,3.87,
Simulation,3.85,
Misc,3.84,
Action,3.83,
Action,3.77,
Role-Playing,3.77,
Platform,3.74,
Sports,3.72,
Action,3.72,
Strategy,3.7,
Misc,3.67,
Shooter,3.66,
Platform,3.65,
Simulation,3.63,
Shooter,3.61,
Misc,3.59,
Fighting,3.58,
Platform,3.56,
Action,3.54,
Action,3.53,
Action,3.52,
Platform,3.52,
Platform,3.51,
Action,3.5,
Sports,3.46,
Role-Playing,3.44,
Role-Playing,3.42,
Racing,3.41,
Fighting,3.36,
Action,3.36,
Adventure,3.34,
Misc,3.33,
Platform,3.33,
Action,3.32,
Role-Playing,3.28,
Racing,3.25,
Fighting,3.24,
Shooter,3.21,
Fighting,3.2,
Sports,3.2,
Fighting,3.2,
Role-Playing,3.19,
Adventure,3.14,
Racing,3.12,
Role-Playing,3.12,
Sports,3.08,
Platform,3.07,
Platform,3.03,
Fighting,3.02,
Sports,3.02,
Fighting,3.0,
Shooter,2.99,
Racing,2.94,
Fighting,2.94,
Sports,2.92,
Platform,2.91,
Shooter,2.88,
Simulation,2.87,
Racing,2.87,
Strategy,2.85,
Racing,2.85,
Platform,2.85,
Fighting,2.83,
Action,2.82,
Sports,2.81,
Adventure,2.81,
Racing,2.81,
Simulation,2.8,
Fighting,2.8,
Sports,2.79,
Platform,2.79,
Fighting,2.79,
Role-Playing,2.79,
Fighting,2.79,
Role-Playing,2.79,
Platform,2.78,
Misc,2.76,
Shooter,2.76,
Misc,2.75,
Strategy,2.73,
Action,2.73,
Sports,2.71,
Misc,2.7,
Role-Playing,2.68,
Fighting,2.67,
Action,2.65,
Platform,2.65,
Action,2.65,
Fighting,2.62,
Action,2.6,
Platform,2.57,
Platform,2.56,
Platform,2.56,
Role-Playing,2.56,
Action,2.56,
Shooter,2.53,
Action,2.52,
Role-Playing,2.52,
Sports,2.5,
Misc,2.5,
Action,2.49,
Action,2.48,
Role-Playing,2.45,
Racing,2.44,
Racing,2.43,
Sports,2.42,
Platform,2.42,
Action,2.42,
Action,2.41,
Puzzle,2.4,
Fighting,2.4,
Strategy,2.4,
Misc,2.39,
"",2.39,
Fighting,2.38,
Misc,2.38,
Platform,2.36,
Platform,2.35,
Role-Playing,2.35,
Sports,2.32,
Sports,2.32,
Action,2.32,
Role-Playing,2.31,
Sports,2.31,
Puzzle,2.3,
Action,2.29,
Action,2.29,
Platform,2.28,
Racing,2.28,
Sports,2.25,
Misc,2.24,
Action,2.23,
Action,2.23,
Simulation,2.23,
Adventure,2.22,
Action,2.22,
Action,2.21,
Action,2.2,
Sports,2.2,
Platform,2.2,
Puzzle,2.2,
Misc,2.19,
Platform,2.19,
Role-Playing,2.18,
Role-Playing,2.17,
Simulation,2.17,
Sports,2.17,
Shooter,2.15,
Sports,2.15,
Platform,2.15,
Simulation,2.14,
Racing,2.14,
Role-Playing,2.14,
Misc,2.14,
Shooter,2.13,
Sports,2.12,
Sports,2.11,
Sports,2.11,
Action,2.1,
Platform,2.1,
Sports,2.09,
Action,2.09,
Role-Playing,2.09,
Strategy,2.08,
Strategy,2.08,
Role-Playing,2.08,
Shooter,2.07,
Strategy,2.07,
Platform,2.06,
Misc,2.06,
Role-Playing,2.06,
Action,2.06,
Action,2.05,
Sports,2.05,
Action,2.05,
Sports,2.05,
Racing,2.04,
Sports,2.03,
Misc,2.01,
Fighting,2.0,
Sports,1.99,
Simulation,1.98,
Action,1.98,
Action,1.97,
Misc,1.96,
Sports,1.96,
Racing,1.96,
Shooter,1.95,
Misc,1.94,
Puzzle,1.94,
Adventure,1.94,
Racing,1.94,
Fighting,1.93,
Fighting,1.93,
Puzzle,1.93,
Action,1.92,
Shooter,1.92,
Misc,1.91,
Action,1.89,
Platform,1.89,
Role-Playing,1.88,
Sports,1.88,
Shooter,1.88,
Fighting,1.88,
Misc,1.87,
Sports,1.87,
Adventure,1.86,
Platform,1.86,
Platform,1.86,
Misc,1.86,
Action,1.85,
Racing,1.84,
Simulation,1.83,
Misc,1.83,
Racing,1.83,
Role-Playing,1.83,
Action,1.83,
Simulation,1.83,
Role-Playing,1.82,
Platform,1.82,
Racing,1.81,
Misc,1.8,
Sports,1.8,
Action,1.79,
Platform,1.79,
Puzzle,1.79,
Action,1.78,
Role-Playing,1.77,
Platform,1.77,
Misc,1.76,
Adventure,1.76,
Fighting,1.76,
Platform,1.76,
Platform,1.76,
Action,1.76,
Sports,1.75,
Sports,1.75,
Platform,1.75,
Platform,1.75,
Puzzle,1.75,
Role-Playing,1.75,
Misc,1.75,
Role-Playing,1.74,
Adventure,1.74,
Action,1.74,
Racing,1.74,
Sports,1.74,
Action,1.73,
Action,1.73,
Action,1.72,
Shooter,1.72,
Platform,1.71,
Misc,1.71,
Simulation,1.71,
Shooter,1.71,
Sports,1.7,
Puzzle,1.7,
Action,1.7,
Sports,1.69,
Misc,1.69,
Shooter,1.69,
Fighting,1.69,
Fighting,1.69,
Simulation,1.69,
Misc,1.68,
Sports,1.68,
Puzzle,1.68,
Shooter,1.68,
Role-Playing,1.68,
Platform,1.67,
Adventure,1.67,
Racing,1.67,
Fighting,1.66,
Puzzle,1.65,
Shooter,1.65,
Role-Playing,1.65,
Platform,1.64,
Puzzle,1.64,
Shooter,1.64,
Action,1.64,
Sports,1.64,
Sports,1.63,
Sports,1.62,
Racing,1.62,
Shooter,1.62,
Sports,1.61,
Strategy,1.61,
Misc,1.61,
Action,1.6,
Racing,1.6,
Shooter,1.6,
Action,1.6,
Fighting,1.59,
Platform,1.59,
Racing,1.59,
Misc,1.58,
Sports,1.57,
Sports,1.57,
Misc,1.56,
Platform,1.56,
Action,1.56,
Action,1.56,
Action,1.56,
Role-Playing,1.56,
Misc,1.56,
Action,1.55,
Strategy,1.55,
Misc,1.54,
Platform,1.54,
Shooter,1.54,
Fighting,1.53,
Sports,1.53,
Sports,1.53,
Fighting,1.52,
Racing,1.52,
Shooter,1.52,
Racing,1.52,
Racing,1.52,
Role-Playing,1.52,
Sports,1.52,
Adventure,1.51,
Role-Playing,1.51,
Shooter,1.51,
Action,1.51,
Fighting,1.51,
Sports,1.51,
Misc,1.51,
Sports,1.5,
Platform,1.5,
Fighting,1.5,
Platform,1.5,
Platform,1.5,
Action,1.5,
Platform,1.49,
Misc,1.49,
Shooter,1.49,
Fighting,1.48,
Platform,1.48,
Sports,1.48,
Adventure,1.48,
Misc,1.48,
Platform,1.47,
Simulation,1.47,
Platform,1.47,
Action,1.47,
Platform,1.46,
Sports,1.46,
Role-Playing,1.46,
Platform,1.46,
Fighting,1.46,
Sports,1.46,
Fighting,1.46,
Sports,1.45,
Simulation,1.45,
Misc,1.45,
Fighting,1.45,
Simulation,1.45,
Misc,1.45,
Sports,1.45,
Shooter,1.44,
Platform,1.44,
Racing,1.44,
Fighting,1.43,
Platform,1.43,
Adventure,1.43,
Sports,1.43,
Sports,1.42,
Action,1.42,
Sports,1.42,
Action,1.42,
Action,1.41,
Platform,1.41,
Misc,1.41,
Simulation,1.41,
Fighting,1.41,
Racing,1.41,
Racing,1.4,
Sports,1.4,
Role-Playing,1.4,
Action,1.4,
Role-Playing,1.39,
Sports,1.39,
Action,1.39,
Action,1.39,
Action,1.38,
Action,1.38,
Role-Playing,1.38,
Role-Playing,1.38,
Shooter,1.38,
Misc,1.37,
Strategy,1.37,
Shooter,1.36,
Role-Playing,1.36,
Shooter,1.36,
Simulation,1.35,
Sports,1.35,
Racing,1.35,
Role-Playing,1.35,
Misc,1.35,
Adventure,1.35,
Fighting,1.34,
Strategy,1.34,
Sports,1.34,
Action,1.33,
Platform,1.33,
Action,1.33,
Fighting,1.33,
Sports,1.33,
Simulation,1.33,
Sports,1.33,
Role-Playing,1.33,
Puzzle,1.32,
Racing,1.32,
Fighting,1.32,
Simulation,1.32,
Role-Playing,1.32,
Sports,1.32,
Adventure,1.31,
Racing,1.31,
Shooter,1.31,
Racing,1.31,
Adventure,1.31,
Platform,1.31,
Adventure,1.3,
Role-Playing,1.3,
Role-Playing,1.3,
Racing,1.3,
Role-Playing,1.3,
Shooter,1.29,
Role-Playing,1.29,
Action,1.29,
Misc,1.29,
Role-Playing,1.29,
Racing,1.29,
Sports,1.28,
Misc,1.28,
Action,1.28,
Simulation,1.28,
Racing,1.28,
Racing,1.27,
Shooter,1.27,
Shooter,1.27,
Action,1.27,
Puzzle,1.26,
Sports,1.26,
Sports,1.26,
Misc,1.26,
Action,1.25,
Action,1.25,
Action,1.25,
Role-Playing,1.25,
Role-Playing,1.25,
Sports,1.25,
Action,1.25,
Racing,1.25,
Puzzle,1.24,
Action,1.24,
Racing,1.23,
Misc,1.23,
Role-Playing,1.23,
Puzzle,1.23,
Platform,1.23,
Racing,1.23,
Platform,1.23,
Puzzle,1.23,
Puzzle,1.22,
Puzzle,1.22,
Misc,1.22,
Misc,1.22,
Adventure,1.22,
Sports,1.22,
Role-Playing,1.22,
Simulation,1.22,
Fighting,1.22,
Action,1.21,
Platform,1.21,
Role-Playing,1.21,
Misc,1.21,
Racing,1.21,
Sports,1.2,
Sports,1.2,
Simulation,1.2,
Sports,1.2,
Shooter,1.2,
Shooter,1.2,
Platform,1.2,
Fighting,1.2,
Simulation,1.19,
Platform,1.19,
Sports,1.19,
Racing,1.19,
Misc,1.19,
Role-Playing,1.19,
Adventure,1.18,
Sports,1.18,
Racing,1.18,
Sports,1.18,
Sports,1.18,
Platform,1.18,
Simulation,1.17,
Platform,1.17,
Action,1.17,
Role-Playing,1.17,
Action,1.17,
Sports,1.17,
Racing,1.17,
Racing,1.17,
Role-Playing,1.16,
Racing,1.16,
Shooter,1.16,
Platform,1.16,
Racing,1.16,
Action,1.16,
Platform,1.15,
Misc,1.15,
Puzzle,1.15,
Sports,1.15,
Action,1.15,
Misc,1.15,
Role-Playing,1.15,
Shooter,1.15,
Puzzle,1.15,
Action,1.14,
Racing,1.14,
Shooter,1.14,
Action,1.14,
Simulation,1.14,
Action,1.14,
Role-Playing,1.14,
Action,1.14,
Platform,1.14,
Racing,1.14,
Sports,1.13,
Platform,1.13,
Misc,1.13,
Role-Playing,1.13,
Shooter,1.12,
Simulation,1.12,
Puzzle,1.12,
Action,1.11,
Sports,1.11,
Platform,1.11,
Role-Playing,1.11,
Role-Playing,1.11,
Puzzle,1.11,
Shooter,1.1,
Platform,1.1,
Sports,1.1,
Puzzle,1.1,
Role-Playing,1.1,
Role-Playing,1.1,
Racing,1.1,
Platform,1.1,
Strategy,1.1,
Simulation,1.1,
Misc,1.1,
Simulation,1.1,
Simulation,1.09,
Simulation,1.09,
Sports,1.09,
Platform,1.08,
Simulation,1.08,
Sports,1.08,
Action,1.08,
Platform,1.08,
Role-Playing,1.08,
Action,1.08,
Sports,1.08,
Platform,1.08,
Misc,1.07,
Simulation,1.07,
Sports,1.07,
Fighting,1.07,
Fighting,1.07,
Sports,1.07,
Fighting,1.07,
Sports,1.07,
Racing,1.07,
Action,1.07,
Racing,1.07,
Sports,1.06,
Misc,1.06,
Strategy,1.06,
Sports,1.06,
Sports,1.06,
Action,1.06,
Shooter,1.05,
Misc,1.05,
Role-Playing,1.05,
Fighting,1.05,
Sports,1.05,
Platform,1.05,
Simulation,1.04,
Role-Playing,1.04,
Action,1.04,
Puzzle,1.04,
Racing,1.04,
Racing,1.04,
Platform,1.03,
Puzzle,1.03,
Misc,1.03,
Simulation,1.02,
Action,1.02,
Action,1.02,
Simulation,1.02,
Puzzle,1.01,
Adventure,1.01,
Sports,1.01,
Sports,1.01,
Racing,1.01,
Misc,1.01,
Role-Playing,1.0,
Fighting,1.0,
Shooter,1.0,
Misc,1.0,
Racing,1.0,
Sports,1.0,
Misc,1.0,
Sports,1.0,
Sports,1.0,
Racing,1.0,
Sports,1.0,
Misc,1.0,
Racing,0.99,
Simulation,0.98,
Role-Playing,0.98,
Puzzle,0.98,
Racing,0.98,
Shooter,0.98,
Misc,0.98,
Sports,0.98,
Sports,0.97,
Action,0.97,
Misc,0.97,
Role-Playing,0.97,
Platform,0.97,
Role-Playing,0.96,
Misc,0.96,
Simulation,0.96,
Fighting,0.96,
Shooter,0.96,
Role-Playing,0.96,
Misc,0.95,
Action,0.95,
Action,0.95,
Action,0.95,
Action,0.95,
Role-Playing,0.95,
Misc,0.95,
Sports,0.95,
Action,0.95,
Racing,0.95,
Misc,0.95,
Action,0.95,
Sports,0.94,
Racing,0.94,
Sports,0.94,
Misc,0.94,
Misc,0.94,
Shooter,0.94,
Role-Playing,0.94,
Sports,0.94,
Adventure,0.94,
Sports,0.94,
Misc,0.93,
Racing,0.93,
Action,0.93,
Platform,0.93,
Platform,0.93,
Platform,0.93,
Role-Playing,0.93,
Misc,0.92,
Sports,0.92,
Sports,0.92,
Platform,0.92,
Fighting,0.92,
Racing,0.92,
Fighting,0.92,
Misc,0.91,
Sports,0.91,
Sports,0.91,
Sports,0.91,
Fighting,0.91,
Adventure,0.91,
Platform,0.91,
Sports,0.91,
Simulation,0.91,
Racing,0.9,
Shooter,0.9,
Racing,0.9,
Action,0.9,
Action,0.9,
Sports,0.9,
Action,0.9,
Action,0.9,
Racing,0.89,
Strategy,0.89,
Action,0.89,
Action,0.89,
Sports,0.89,
Adventure,0.89,
Sports,0.89,
Platform,0.89,
Misc,0.89,
Role-Playing,0.89,
Misc,0.89,
Platform,0.88,
Adventure,0.88,
Misc,0.88,
Misc,0.88,
Shooter,0.88,
Platform,0.87,
Sports,0.87,
Strategy,0.87,
Racing,0.87,
Action,0.87,
Misc,0.87,
Sports,0.87,
Sports,0.87,
Misc,0.87,
Action,0.87,
Misc,0.87,
Role-Playing,0.86,
Sports,0.86,
Sports,0.86,
Sports,0.86,
Action,0.85,
Sports,0.85,
Fighting,0.85,
Platform,0.85,
Action,0.85,
Action,0.85,
Sports,0.85,
Sports,0.85,
Simulation,0.84,
Role-Playing,0.84,
Sports,0.84,
Action,0.84,
Action,0.84,
Puzzle,0.84,
Simulation,0.83,
Sports,0.83,
Misc,0.83,
Misc,0.83,
Adventure,0.83,
Platform,0.83,
Adventure,0.83,
Action,0.82,
Action,0.82,
Fighting,0.82,
Puzzle,0.82,
Misc,0.82,
Misc,0.82,
Action,0.82,
Platform,0.82,
Action,0.82,
Role-Playing,0.81,
Adventure,0.81,
Simulation,0.81,
Puzzle,0.81,
Action,0.81,
Sports,0.81,
Role-Playing,0.81,
Platform,0.81,
Action,0.81,
Role-Playing,0.81,
Puzzle,0.81,
Strategy,0.81,
Sports,0.81,
Role-Playing,0.81,
Misc,0.8,
Action,0.8,
Racing,0.8,
Strategy,0.8,
Sports,0.8,
Misc,0.8,
Role-Playing,0.8,
Sports,0.8,
Action,0.79,
Racing,0.79,
Sports,0.79,
Simulation,0.79,
Sports,0.79,
Platform,0.79,
Fighting,0.79,
Role-Playing,0.79,
Action,0.79,
Sports,0.79,
Racing,0.78,
Adventure,0.78,
Shooter,0.78,
Shooter,0.78,
Misc,0.78,
Fighting,0.78,
Sports,0.78,
Strategy,0.78,
Role-Playing,0.78,
Puzzle,0.78,
Sports,0.78,
Sports,0.78,
Shooter,0.77,
Racing,0.77,
Misc,0.77,
Action,0.77,
Fighting,0.77,
Action,0.77,
Action,0.77,
Puzzle,0.77,
Platform,0.77,
Role-Playing,0.77,
Shooter,0.77,
Sports,0.76,
Racing,0.76,
Platform,0.76,
Sports,0.76,
Simulation,0.76,
Action,0.76,
Adventure,0.76,
Fighting,0.76,
Fighting,0.76,
Racing,0.76,
Sports,0.76,
Role-Playing,0.76,
Misc,0.76,
Role-Playing,0.76,
Shooter,0.76,
Sports,0.76,
Action,0.76,
Fighting,0.76,
Fighting,0.76,
Action,0.76,
Shooter,0.76,
Shooter,0.76,
Role-Playing,0.76,
Role-Playing,0.76,
Misc,0.75,
Misc,0.75,
Racing,0.75,
Fighting,0.75,
Shooter,0.75,
Sports,0.75,
Misc,0.75,
Role-Playing,0.75,
Fighting,0.74,
Misc,0.74,
Misc,0.74,
Misc,0.74,
Role-Playing,0.74,
Action,0.74,
Action,0.74,
Role-Playing,0.74,
Racing,0.74,
Action,0.74,
Puzzle,0.74,
Action,0.74,
Sports,0.74,
Sports,0.73,
Sports,0.73,
Action,0.73,
Fighting,0.73,
Adventure,0.73,
Racing,0.73,
Puzzle,0.73,
Fighting,0.73,
Platform,0.73,
Misc,0.73,
Shooter,0.73,
Misc,0.73,
Action,0.73,
Simulation,0.72,
Action,0.72,
Strategy,0.72,
Action,0.72,
Shooter,0.72,
Adventure,0.72,
Racing,0.72,
Action,0.72,
Misc,0.72,
Platform,0.72,
Action,0.72,
Action,0.72,
Action,0.72,
Adventure,0.71,
Adventure,0.71,
Strategy,0.71,
Action,0.71,
Racing,0.71,
Fighting,0.71,
Role-Playing,0.71,
Puzzle,0.71,
Fighting,0.71,
Misc,0.71,
Shooter,0.71,
Puzzle,0.7,
Strategy,0.7,
Sports,0.7,
Role-Playing,0.7,
Shooter,0.7,
Sports,0.7,
Fighting,0.7,
Adventure,0.7,
Role-Playing,0.7,
Action,0.69,
Adventure,0.69,
Racing,0.69,
Role-Playing,0.69,
Shooter,0.69,
Adventure,0.69,
Action,0.69,
Action,0.69,
Platform,0.69,
Sports,0.69,
Sports,0.69,
Racing,0.69,
Action,0.69,
Action,0.69,
Action,0.68,
Action,0.68,
Simulation,0.68,
Misc,0.68,
Fighting,0.68,
Action,0.68,
Fighting,0.68,
Racing,0.68,
Sports,0.67,
Shooter,0.67,
Fighting,0.67,
Action,0.67,
Misc,0.67,
Action,0.67,
Misc,0.67,
Sports,0.67,
Role-Playing,0.67,
Sports,0.67,
Racing,0.67,
Platform,0.67,
Sports,0.67,
Action,0.67,
Action,0.67,
Strategy,0.67,
Misc,0.66,
Action,0.66,
Misc,0.66,
Fighting,0.66,
Simulation,0.66,
Sports,0.66,
Role-Playing,0.66,
Simulation,0.66,
Sports,0.66,
Adventure,0.66,
Puzzle,0.66,
Puzzle,0.66,
Role-Playing,0.66,
Adventure,0.66,
Role-Playing,0.66,
Action,0.66,
Sports,0.66,
Action,0.66,
Shooter,0.66,
Misc,0.66,
Misc,0.66,
Sports,0.66,
Misc,0.65,
Adventure,0.65,
Shooter,0.65,
Sports,0.65,
Misc,0.65,
Misc,0.65,
Role-Playing,0.65,
Action,0.65,
Shooter,0.65,
Misc,0.65,
Action,0.65,
Action,0.65,
Misc,0.65,
Adventure,0.65,
Action,0.65,
Strategy,0.65,
Simulation,0.65,
Misc,0.65,
Action,0.65,
Action,0.64,
Action,0.64,
Simulation,0.64,
Shooter,0.64,
Platform,0.64,
Platform,0.64,
Misc,0.64,
Strategy,0.64,
Action,0.64,
Misc,0.64,
Misc,0.64,
Sports,0.64,
Racing,0.64,
Action,0.63,
Platform,0.63,
Misc,0.63,
Role-Playing,0.63,
Strategy,0.63,
Misc,0.63,
Role-Playing,0.63,
Simulation,0.63,
Platform,0.63,
Platform,0.63,
Fighting,0.63,
Misc,0.63,
Action,0.63,
Role-Playing,0.63,
Action,0.63,
Shooter,0.63,
Sports,0.63,
Strategy,0.62,
Shooter,0.62,
Fighting,0.62,
Sports,0.62,
Misc,0.62,
Action,0.62,
Shooter,0.62,
Platform,0.62,
Action,0.62,
Racing,0.62,
Platform,0.62,
Action,0.62,
Sports,0.62,
Adventure,0.62,
Puzzle,0.62,
Misc,0.62,
Fighting,0.62,
Role-Playing,0.62,
Action,0.62,
Adventure,0.62,
Role-Playing,0.62,
Sports,0.62,
Strategy,0.62,
Strategy,0.62,
Misc,0.62,
Racing,0.61,
Adventure,0.61,
Action,0.61,
Misc,0.61,
Misc,0.61,
Misc,0.61,
Platform,0.61,
Fighting,0.61,
Misc,0.61,
Platform,0.61,
Shooter,0.61,
Action,0.61,
Simulation,0.61,
Action,0.61,
Sports,0.61,
Misc,0.61,
Sports,0.61,
Role-Playing,0.6,
Racing,0.6,
Simulation,0.6,
Role-Playing,0.6,
Misc,0.6,
Role-Playing,0.6,
Puzzle,0.6,
Sports,0.6,
Racing,0.6,
Action,0.6,
Fighting,0.6,
Simulation,0.6,
Misc,0.6,
Platform,0.6,
Adventure,0.6,
Simulation,0.6,
Strategy,0.6,
Strategy,0.6,
Platform,0.6,
Misc,0.6,
Action,0.6,
Strategy,0.6,
Racing,0.6,
Role-Playing,0.6,
Misc,0.59,
Simulation,0.59,
Strategy,0.59,
Sports,0.59,
Sports,0.59,
Sports,0.59,
Misc,0.59,
Sports,0.59,
Misc,0.59,
Puzzle,0.59,
Action,0.59,
Sports,0.59,
Puzzle,0.59,
Racing,0.59,
Sports,0.59,
Misc,0.59,
Role-Playing,0.59,
Misc,0.59,
Action,0.59,
Shooter,0.59,
Sports,0.59,
Action,0.59,
Sports,0.59,
Action,0.58,
Action,0.58,
Simulation,0.58,
Role-Playing,0.58,
Puzzle,0.58,
Misc,0.58,
Racing,0.58,
Misc,0.58,
Shooter,0.58,
Sports,0.58,
Sports,0.58,
Sports,0.58,
Sports,0.58,
Role-Playing,0.58,
Role-Playing,0.58,
Platform,0.58,
Adventure,0.58,
Sports,0.58,
Racing,0.58,
Role-Playing,0.58,
Strategy,0.58,
Action,0.58,
Sports,0.58,
Sports,0.58,
Sports,0.58,
Sports,0.58,
Simulation,0.57,
Puzzle,0.57,
Strategy,0.57,
Simulation,0.57,
Role-Playing,0.57,
Action,0.57,
Sports,0.57,
Action,0.57,
Action,0.57,
Action,0.57,
Sports,0.57,
Sports,0.57,
Sports,0.57,
Simulation,0.57,
Misc,0.57,
Puzzle,0.57,
Action,0.57,
Strategy,0.57,
Action,0.57,
Adventure,0.57,
Role-Playing,0.56,
Simulation,0.56,
Action,0.56,
Puzzle,0.56,
Role-Playing,0.56,
Misc,0.56,
Misc,0.56,
Action,0.56,
Simulation,0.56,
Sports,0.56,
Adventure,0.56,
Sports,0.56,
Racing,0.56,
Action,0.56,
Platform,0.56,
Role-Playing,0.56,
Simulation,0.56,
Action,0.56,
Strategy,0.56,
Fighting,0.56,
Misc,0.56,
Action,0.56,
Sports,0.56,
Sports,0.55,
Action,0.55,
Racing,0.55,
Role-Playing,0.55,
Fighting,0.55,
Sports,0.55,
Shooter,0.55,
Action,0.55,
Adventure,0.55,
Simulation,0.55,
Platform,0.55,
Sports,0.55,
Sports,0.55,
Fighting,0.55,
Shooter,0.55,
Action,0.55,
Action,0.55,
Strategy,0.55,
Strategy,0.55,
Sports,0.55,
Platform,0.55,
Action,0.55,
Strategy,0.55,
Action,0.55,
Fighting,0.55,
Shooter,0.55,
Misc,0.55,
Platform,0.55,
Misc,0.55,
Sports,0.55,
Simulation,0.54,
Simulation,0.54,
Misc,0.54,
Sports,0.54,
Sports,0.54,
Misc,0.54,
Role-Playing,0.54,
Platform,0.54,
Role-Playing,0.54,
Racing,0.54,
Action,0.54,
Sports,0.54,
Action,0.54,
Fighting,0.54,
Racing,0.54,
Sports,0.54,
Misc,0.54,
Role-Playing,0.54,
Misc,0.54,
Misc,0.54,
Sports,0.54,
Misc,0.54,
Misc,0.54,
Platform,0.54,
Simulation,0.54,
Adventure,0.53,
Role-Playing,0.53,
Adventure,0.53,
Misc,0.53,
Misc,0.53,
Misc,0.53,
Misc,0.53,
Platform,0.53,
Racing,0.53,
Misc,0.53,
Sports,0.53,
Strategy,0.53,
Racing,0.53,
Sports,0.53,
Role-Playing,0.53,
Adventure,0.53,
Action,0.53,
Puzzle,0.53,
Action,0.53,
Action,0.53,
Strategy,0.53,
Action,0.53,
Misc,0.53,
Sports,0.53,
Role-Playing,0.53,
Sports,0.53,
Racing,0.53,
Misc,0.53,
Role-Playing,0.52,
Role-Playing,0.52,
Simulation,0.52,
Platform,0.52,
Sports,0.52,
Action,0.52,
Fighting,0.52,
Sports,0.52,
Strategy,0.52,
Misc,0.52,
Platform,0.52,
Shooter,0.52,
Sports,0.52,
Racing,0.52,
Action,0.52,
Misc,0.52,
Action,0.51,
Racing,0.51,
Misc,0.51,
Sports,0.51,
Sports,0.51,
Sports,0.51,
Sports,0.51,
Misc,0.51,
Puzzle,0.51,
Misc,0.51,
Platform,0.51,
Misc,0.51,
Sports,0.51,
Strategy,0.51,
Action,0.51,
Misc,0.51,
Sports,0.51,
Role-Playing,0.51,
Shooter,0.51,
Misc,0.51,
Sports,0.51,
Action,0.5,
Role-Playing,0.5,
Misc,0.5,
Misc,0.5,
Simulation,0.5,
Misc,0.5,
Shooter,0.5,
Action,0.5,
Action,0.5,
Action,0.5,
Adventure,0.5,
Shooter,0.5,
Strategy,0.5,
Sports,0.5,
Shooter,0.5,
Sports,0.5,
Sports,0.5,
Sports,0.5,
Strategy,0.5,
Role-Playing,0.5,
Action,0.5,
Sports,0.5,
Platform,0.5,
Action,0.5,
Action,0.5,
Racing,0.49,
Simulation,0.49,
Action,0.49,
Action,0.49,
Sports,0.49,
Simulation,0.49,
Misc,0.49,
Shooter,0.49,
Puzzle,0.49,
Sports,0.49,
Racing,0.49,
Action,0.49,
Shooter,0.49,
Sports,0.49,
Sports,0.49,
Racing,0.49,
Action,0.49,
Sports,0.49,
Misc,0.49,
Fighting,0.49,
Racing,0.49,
Shooter,0.49,
Action,0.49,
Misc,0.49,
Simulation,0.49,
Sports,0.48,
Puzzle,0.48,
Action,0.48,
Role-Playing,0.48,
Shooter,0.48,
Adventure,0.48,
Action,0.48,
Adventure,0.48,
Misc,0.48,
Action,0.48,
Fighting,0.48,
Racing,0.48,
Fighting,0.48,
Simulation,0.48,
Sports,0.48,
Sports,0.48,
Simulation,0.48,
Fighting,0.48,
Misc,0.48,
Shooter,0.48,
Racing,0.48,
Role-Playing,0.48,
Sports,0.48,
Action,0.48,
Sports,0.48,
Sports,0.48,
Puzzle,0.48,
Action,0.48,
Racing,0.48,
Adventure,0.48,
Action,0.47,
Shooter,0.47,
Sports,0.47,
Fighting,0.47,
Action,0.47,
Action,0.47,
Puzzle,0.47,
Action,0.47,
Action,0.47,
Racing,0.47,
Role-Playing,0.47,
Platform,0.47,
Misc,0.47,
Shooter,0.47,
Platform,0.47,
Racing,0.47,
Role-Playing,0.47,
Action,0.47,
Role-Playing,0.47,
Misc,0.47,
Action,0.47,
Misc,0.47,
Sports,0.47,
Racing,0.47,
Sports,0.47,
Role-Playing,0.47,
Sports,0.47,
Adventure,0.46,
Shooter,0.46,
Simulation,0.46,
Sports,0.46,
Action,0.46,
Sports,0.46,
Platform,0.46,
Action,0.46,
Racing,0.46,
Sports,0.46,
Action,0.46,
Adventure,0.46,
Action,0.46,
Misc,0.46,
Action,0.46,
Action,0.46,
Action,0.46,
Misc,0.46,
Action,0.46,
Simulation,0.46,
Fighting,0.46,
Platform,0.46,
Shooter,0.46,
Role-Playing,0.46,
Simulation,0.46,
Role-Playing,0.45,
Platform,0.45,
Platform,0.45,
Shooter,0.45,
Sports,0.45,
Sports,0.45,
Sports,0.45,
Sports,0.45,
Racing,0.45,
Sports,0.45,
Role-Playing,0.45,
Adventure,0.45,
Misc,0.45,
Puzzle,0.45,
Action,0.45,
Sports,0.45,
Sports,0.45,
Misc,0.45,
Adventure,0.45,
Action,0.45,
Adventure,0.45,
Simulation,0.45,
Strategy,0.45,
Simulation,0.45,
Action,0.45,
Misc,0.45,
Role-Playing,0.45,
Action,0.45,
Sports,0.45,
Action,0.45,
Fighting,0.45,
